1,1,7.529244444444445E-5,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
1,2,0.003019803316666667,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
2,1,0.003033706972222222,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
2,2,0.004705388822222222,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
3,1,0.004834502005555556,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
3,2,0.006727238783333334,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
4,1,0.006737455994444445,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
4,2,0.007814068066666667,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
5,1,0.007825590116666668,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
5,2,0.009113647361111112,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
6,1,0.009125447922222222,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
6,2,0.010488703322222221,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
7,1,0.010499650805555556,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
7,2,0.011632079244444444,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
8,1,0.01164261443888889,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
8,2,0.012816321816666667,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
9,1,0.012824931555555554,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
9,2,0.014698262433333333,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
10,1,0.014707481827777778,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
10,2,0.01688941897777778,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
11,1,0.01689464491111111,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
11,2,0.01810050393888889,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
12,1,0.01811967957222222,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
12,2,0.019073106149999998,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
13,1,0.019082683005555556,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
13,2,0.0203726065,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
14,1,0.020381264488888887,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
14,2,0.02186438736111111,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
15,1,0.02186992031111111,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
15,2,0.023441285327777776,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
16,1,0.023449693311111113,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
16,2,0.025159250555555557,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
17,1,0.025165853694444445,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
17,2,0.026760072022222223,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
18,1,0.026767949294444444,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
18,2,0.027652476033333335,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
19,1,0.027660888399999996,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
19,2,0.028923522138888887,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
20,1,0.02893437751666667,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
20,2,0.02996613166111111,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
21,1,0.02997425236111111,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
21,2,0.030846568444444448,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
22,1,0.030857548822222223,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
22,2,0.03195624665,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
23,1,0.03196608227777778,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
23,2,0.03319057526666667,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
24,1,0.033207459216666665,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
24,2,0.03448426196111111,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
25,1,0.034497395872222225,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
25,2,0.036403492438888886,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
26,1,0.03641121401111111,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
26,2,0.03747460445,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
27,1,0.03748628877777778,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
27,2,0.03895512203333333,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
28,1,0.03897089631666667,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
28,2,0.040376807861111114,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
29,1,0.040390196161111114,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
29,2,0.041886963911111116,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
30,1,0.041895229344444444,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
30,2,0.04274540704444445,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
31,1,0.042753209755555556,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
31,2,0.0436528156,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
32,1,0.04366102840555556,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
32,2,0.044635010016666664,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
33,1,0.04464054077777778,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
33,2,0.045783133794444444,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
34,1,0.045796552794444445,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
34,2,0.04702490766666667,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
35,1,0.04703273011666667,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
35,2,0.04854780727222222,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
36,1,0.04855583147777778,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
36,2,0.04950636547777778,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
37,1,0.049511760272222226,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
37,2,0.05079486352222222,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
38,1,0.05080268158888889,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
38,2,0.05198633423888888,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
39,1,0.05199577074444444,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
39,2,0.052281859244444444,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
40,1,0.05229094705555556,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
40,2,0.05294690782222222,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
41,1,0.052957896972222224,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
41,2,0.05431630144444445,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
42,1,0.05432165895555555,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
42,2,0.055765645455555554,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
43,1,0.05577131437222223,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
43,2,0.05635215155,TimeAgent@14,(Offer  bid:Bid[Pie: a0, ])
44,1,0.05636115822777778,Agent@13,(Offer  bid:Bid[Pie: a1000, ])
