1,1,6.767613888888888E-5,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
1,2,8.706384333333334E-4,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
2,1,8.887373055555555E-4,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
2,2,0.0014858926388888888,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
3,1,0.0015065902222222223,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
3,2,0.002226979288888889,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
4,1,0.0022355407833333334,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
4,2,0.00282682105,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
5,1,0.0028492401444444445,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
5,2,0.0033272078277777777,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
6,1,0.0033430588722222223,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
6,2,0.003795717088888889,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
7,1,0.0038059277166666663,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
7,2,0.003976069838888889,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
8,1,0.004000449477777778,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
8,2,0.0046902527000000005,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
9,1,0.0047282618666666665,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
9,2,0.005022067555555555,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
10,1,0.005230569722222222,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
10,2,0.0054182690388888885,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
11,1,0.005432981911111111,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
11,2,0.005756967733333332,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
12,1,0.0058074792277777775,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
12,2,0.0063856519,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
13,1,0.006392983116666666,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
13,2,0.006642433083333334,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
14,1,0.0066524375722222225,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
14,2,0.00736742965,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
15,1,0.007380480227777778,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
15,2,0.007551747355555556,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
16,1,0.007563148788888889,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
16,2,0.008054298633333333,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
17,1,0.008064879883333334,Agent@11,(Offer  bid:Bid[Pie: a1000, ])
17,2,0.008411986561111112,BestAgent@12,(Offer  bid:Bid[Pie: a0, ])
